name,link,rating,ico_profile,team,vision,product,start,end
zrcoin,https://icobench.com/ico/zrcoin/,3.0,2.9,3.0,3.1,3.4,11 May 2017,09 Jun 2017
altocar,https://icobench.com/ico/altocar/,2.8,2.8,0,0,0,10 Oct 2017,10 Nov 2017
arrm,https://icobench.com/ico/arrm/,2.8,2.8,0,0,0,16 Nov 2017,18 Dec 2017
avalon,https://icobench.com/ico/avalon/,3.0,2.8,3.5,3.2,3.2,25 Aug 2017,30 Sep 2017
betboxai,https://icobench.com/ico/betboxai/,3.0,2.8,4.0,3.0,4.0,05 Dec 2017,16 Jan 2018
bounty0x,https://icobench.com/ico/bounty0x/,2.8,2.8,0,0,0,01 Dec 2017,15 Dec 2017
bread,https://icobench.com/ico/bread/,3.3,2.8,3.8,4.5,3.8,16 Dec 2017,24 Dec 2017
dealbox,https://icobench.com/ico/dealbox/,2.8,2.8,0,0,0,19 Nov 2017,19 Jan 2018
dimcoin,https://icobench.com/ico/dimcoin/,2.8,2.8,0,0,0,01 Jul 2017,27 Aug 2017
edgeless,https://icobench.com/ico/edgeless/,3.1,2.8,4.6,4.1,4.1,28 Feb 2017,21 Mar 2017
equibit-group,https://icobench.com/ico/equibit-group/,2.8,2.8,0,0,0,01 Mar 2017,31 Mar 2017
ezmarket,https://icobench.com/ico/ezmarket/,2.6,2.8,1.0,3.0,1.0,14 Oct 2017,25 Nov 2017
global-metrology-project,https://icobench.com/ico/global-metrology-project/,2.8,2.8,0,0,0,30 Oct 2017,27 Nov 2017
holdme,https://icobench.com/ico/holdme/,2.8,2.8,0,0,0,15 Nov 2017,15 Dec 2017
kexcoin,https://icobench.com/ico/kexcoin/,2.8,2.8,0,0,0,15 Sep 2017,15 Oct 2017
kubera,https://icobench.com/ico/kubera/,2.8,2.8,0,0,0,31 Oct 2017,12 Nov 2017
like,https://icobench.com/ico/like/,2.8,2.8,0,0,0,15 Oct 2017,01 Dec 2017
loopring,https://icobench.com/ico/loopring/,2.8,2.8,3.0,3.0,3.0,01 Aug 2017,16 Aug 2017
monartis,https://icobench.com/ico/monartis/,2.8,2.8,0,0,0,04 Dec 2017,21 Jan 2018
ong-social,https://icobench.com/ico/ong-social/,2.9,2.8,3.0,3.0,4.0,11 Aug 2017,20 Sep 2017
pitis-coin,https://icobench.com/ico/pitis-coin/,2.8,2.8,0,0,0,01 Sep 2017,30 Sep 2017
rasputin,https://icobench.com/ico/rasputin/,2.8,2.8,0,0,0,20 Jul 2017,29 Aug 2017
real-property-token,https://icobench.com/ico/real-property-token/,2.9,2.8,3.0,4.0,3.0,11 Dec 2017,10 Jan 2018
singulardtv,https://icobench.com/ico/singulardtv/,3.1,2.8,5.0,5.0,5.0,02 Oct 2016,02 Oct 2016
sofin,https://icobench.com/ico/sofin/,2.5,2.8,1.5,2.9,2.0,11 Dec 2017,24 Dec 2017
unikrn,https://icobench.com/ico/unikrn/,2.9,2.8,4.0,3.0,3.0,22 Sep 2017,23 Oct 2017
ventured-network,https://icobench.com/ico/ventured-network/,2.8,2.8,0,0,0,10 Nov 2017,10 Dec 2017
whenhub,https://icobench.com/ico/whenhub/,2.3,2.8,1.0,1.0,1.0,10 Nov 2017,31 Dec 2017
wic,https://icobench.com/ico/wic/,2.8,2.8,0,0,0,01 Sep 2017,15 Oct 2017
xaurum-gamma,https://icobench.com/ico/xaurum-gamma/,2.8,2.8,0,0,0,01 Aug 2017,29 Sep 2017
8-circuit-studios,https://icobench.com/ico/8-circuit-studios/,2.6,2.6,0,0,0,17 Jul 2017,18 Aug 2017
adelphoi,https://icobench.com/ico/adelphoi/,2.6,2.6,0,0,0,01 May 2017,31 May 2017
aicoin,https://icobench.com/ico/aicoin/,2.6,2.6,0,0,0,17 Jul 2017,28 Aug 2017
augmentors,https://icobench.com/ico/augmentors/,2.6,2.6,0,0,0,30 Jan 2017,28 Feb 2017
billionaire-token,https://icobench.com/ico/billionaire-token/,2.6,2.6,0,0,0,26 Aug 2017,26 Sep 2017
bitdice,https://icobench.com/ico/bitdice/,2.6,2.6,0,0,0,15 Aug 2017,15 Sep 2017
cfun,https://icobench.com/ico/cfun/,2.8,2.6,4.0,4.0,5.0,18 Dec 2017,19 Dec 2017
clickle,https://icobench.com/ico/clickle/,2.5,2.6,2.3,3.0,1.7,16 Dec 2017,23 Dec 2017
connectius,https://icobench.com/ico/connectius/,2.6,2.6,0,0,0,20 Nov 2017,20 Dec 2017
copy-trader,https://icobench.com/ico/copy-trader/,2.6,2.6,0,0,0,22 Oct 2017,15 Nov 2017
cryptum,https://icobench.com/ico/cryptum/,2.6,2.6,0,0,0,17 Oct 2017,17 Nov 2017
efir,https://icobench.com/ico/efir/,2.6,2.6,0,0,0,01 Jan 2018,01 Jan 2018
geofunders,https://icobench.com/ico/geofunders/,2.6,2.6,0,0,0,25 Jun 2017,25 Jul 2017
harbour-dao,https://icobench.com/ico/harbour-dao/,2.6,2.6,0,0,0,01 Aug 2017,29 Aug 2017
hunt-bet,https://icobench.com/ico/hunt-bet/,2.6,2.6,0,0,0,11 Aug 2017,02 Sep 2017
hydrominer,https://icobench.com/ico/hydrominer/,2.6,2.6,0,0,0,03 Oct 2017,31 Oct 2017
ignis,https://icobench.com/ico/ignis/,3.0,2.6,5.0,5.0,4.0,05 Aug 2017,14 Oct 2017
iquant-chain,https://icobench.com/ico/iquant-chain/,2.6,2.6,0,0,0,25 Sep 2017,25 Nov 2017
onegram,https://icobench.com/ico/onegram/,2.2,2.6,2.0,1.0,1.0,27 May 2017,24 Sep 2017
oneroot,https://icobench.com/ico/oneroot/,2.6,2.6,0,0,0,05 Dec 2017,04 Jan 2018
slogn-logistics,https://icobench.com/ico/slogn-logistics/,2.6,2.6,0,0,0,25 Jul 2017,25 Aug 2017
spice,https://icobench.com/ico/spice/,2.6,2.6,0,0,0,01 Dec 2017,31 Dec 2017
stokit,https://icobench.com/ico/stokit/,2.6,2.6,0,0,0,10 Dec 2017,15 Dec 2017
synereo,https://icobench.com/ico/synereo/,2.6,2.6,0,0,0,18 Sep 2016,18 Oct 2016
truedonate,https://icobench.com/ico/truedonate/,2.7,2.6,3.0,2.0,2.0,01 Dec 2017,15 Jan 2018
vionex,https://icobench.com/ico/vionex/,2.6,2.6,0,0,0,01 Dec 2017,31 Dec 2017
xirkle,https://icobench.com/ico/xirkle/,2.6,2.6,0,0,0,03 Dec 2017,31 Dec 2017
affchain,https://icobench.com/ico/affchain/,2.9,2.5,2.5,4.1,3.1,16 Oct 2017,30 Oct 2017
alttradex,https://icobench.com/ico/alttradex/,2.5,2.5,0,0,0,25 Oct 2017,05 Dec 2017
back-to-earth,https://icobench.com/ico/back-to-earth/,2.5,2.5,0,0,0,26 Apr 2017,28 Apr 2017
bannercoin,https://icobench.com/ico/bannercoin/,2.5,2.5,0,0,0,15 Sep 2017,31 Oct 2017
bits-digit,https://icobench.com/ico/bits-digit/,2.5,2.5,0,0,0,01 Aug 2017,31 Aug 2017
cajutel-sarl,https://icobench.com/ico/cajutel-sarl/,2.5,2.5,0,0,0,18 Sep 2017,30 Nov 2017
casagram,https://icobench.com/ico/casagram/,2.5,2.5,0,0,0,15 Nov 2017,15 Dec 2017
cryptoabs,https://icobench.com/ico/cryptoabs/,2.5,2.5,0,0,0,14 Jul 2017,04 Aug 2017
decent,https://icobench.com/ico/decent/,2.5,2.5,0,0,0,11 Sep 2016,06 Nov 2016
finix,https://icobench.com/ico/finix/,2.5,2.5,0,0,0,01 Jan 2018,10 Jan 2018
game-com,https://icobench.com/ico/game-com/,2.5,2.5,0,0,0,01 Nov 2017,30 Nov 2017
injii,https://icobench.com/ico/injii/,2.5,2.5,0,0,0,20 Nov 2017,20 Dec 2017
izibits,https://icobench.com/ico/izibits/,2.5,2.5,0,0,0,08 Sep 2017,22 Sep 2017
kevin,https://icobench.com/ico/kevin/,2.4,2.5,2.0,2.0,2.0,17 Oct 2017,22 Dec 2017
live-show,https://icobench.com/ico/live-show/,2.5,2.5,0,0,0,10 Nov 2017,30 Dec 2017
mass-cloud,https://icobench.com/ico/mass-cloud/,2.5,2.5,0,0,0,12 Jul 2017,25 Jul 2017
nvo,https://icobench.com/ico/nvo/,2.5,2.5,0,0,0,23 May 2017,27 Jun 2017
odmcoin,https://icobench.com/ico/odmcoin/,3.3,2.5,4.0,5.0,4.6,01 Dec 2017,31 Dec 2017
peerbanks,https://icobench.com/ico/peerbanks/,2.5,2.5,0,0,0,18 Jul 2017,22 Sep 2017
revv-coin,https://icobench.com/ico/revv-coin/,2.5,2.5,0,0,0,18 Dec 2017,22 Jan 2018
sandcoin,https://icobench.com/ico/sandcoin/,2.5,2.5,0,0,0,18 Sep 2017,18 Oct 2017
smartbillions,https://icobench.com/ico/smartbillions/,2.5,2.5,1.0,3.0,3.0,16 Oct 2017,30 Oct 2017
smartmesh,https://icobench.com/ico/smartmesh/,2.5,2.5,0,0,0,29 Nov 2017,28 Dec 2017
snapup,https://icobench.com/ico/snapup/,2.5,2.5,0,0,0,28 Aug 2017,04 Sep 2017
sosnovkino,https://icobench.com/ico/sosnovkino/,2.5,2.5,0,0,0,26 Jul 2017,26 Aug 2017
terraminer,https://icobench.com/ico/terraminer/,2.5,2.5,0,0,0,01 Oct 2017,31 Oct 2017
voise,https://icobench.com/ico/voise/,2.5,2.5,0,0,0,06 May 2017,06 Jun 2017
vrbtc,https://icobench.com/ico/vrbtc/,2.5,2.5,0,0,0,14 Nov 2017,17 Nov 2017
wagerr,https://icobench.com/ico/wagerr/,2.5,2.5,0,0,0,01 Jun 2017,25 Jun 2017
world-turtle-coin,https://icobench.com/ico/world-turtle-coin/,2.5,2.5,0,0,0,14 Sep 2017,12 Oct 2017
adtoken,https://icobench.com/ico/adtoken/,2.4,2.4,0,0,0,26 Jun 2017,26 Jun 2017
basic-attention,https://icobench.com/ico/basic-attention/,3.0,2.4,5.0,4.0,4.7,31 May 2017,31 May 2017
blockarray,https://icobench.com/ico/blockarray/,2.4,2.4,0,0,0,23 Dec 2017,14 Jan 2018
careerxon,https://icobench.com/ico/careerxon/,2.4,2.4,0,0,0,04 Nov 2017,05 Nov 2017
coindrive,https://icobench.com/ico/coindrive/,1.9,2.4,1.7,1.3,1.3,18 Dec 2017,08 Jan 2018
coinjob,https://icobench.com/ico/coinjob/,2.4,2.4,0,0,0,14 Jul 2017,14 Aug 2017
darcrus,https://icobench.com/ico/darcrus/,2.4,2.4,0,0,0,21 Dec 2016,26 Dec 2016
deckswap,https://icobench.com/ico/deckswap/,2.4,2.4,0,0,0,24 Oct 2017,24 Nov 2017
dentalfix,https://icobench.com/ico/dentalfix/,2.4,2.4,0,0,0,13 Aug 2017,13 Sep 2017
eagle-project,https://icobench.com/ico/eagle-project/,2.4,2.4,0,0,0,01 Oct 2017,21 Oct 2017
embermine,https://icobench.com/ico/embermine/,2.4,2.4,0,0,0,05 May 2017,02 Jun 2017
hashhive,https://icobench.com/ico/hashhive/,2.4,2.4,0,0,0,20 Nov 2017,19 Dec 2017
insurex,https://icobench.com/ico/insurex/,2.4,2.4,0,0,0,11 Jul 2017,13 Jul 2017
intellium,https://icobench.com/ico/intellium/,2.5,2.4,3.0,3.0,2.0,20 Aug 2017,03 Nov 2017
kapu,https://icobench.com/ico/kapu/,2.4,2.4,0,0,0,16 Sep 2017,16 Oct 2017
komodo,https://icobench.com/ico/komodo/,2.6,2.4,4.0,4.0,4.0,15 Oct 2016,16 Nov 2016
mondo,https://icobench.com/ico/mondo/,2.4,2.4,0,0,0,17 Nov 2017,31 Dec 2017
openzen,https://icobench.com/ico/openzen/,2.6,2.4,3.0,3.0,3.0,15 Oct 2017,15 Nov 2017
orio,https://icobench.com/ico/orio/,2.4,2.4,0,0,0,18 Oct 2017,18 Nov 2017
ox-fina,https://icobench.com/ico/ox-fina/,2.8,2.4,5.0,5.0,5.0,01 Jul 2017,31 Jul 2017
polkadot,https://icobench.com/ico/polkadot/,2.6,2.4,3.0,2.4,3.0,15 Oct 2017,27 Oct 2017
polymerium,https://icobench.com/ico/polymerium/,1.8,2.4,1.5,1.0,1.0,01 Dec 2017,15 Jan 2018
protos,https://icobench.com/ico/protos/,2.6,2.4,4.0,3.0,3.0,31 Oct 2017,30 Nov 2017
rafl,https://icobench.com/ico/rafl/,2.4,2.4,0,0,0,15 Nov 2017,06 Dec 2017
rakugo,https://icobench.com/ico/rakugo/,2.4,2.4,0,0,0,19 Aug 2017,19 Sep 2017
rialto-ai,https://icobench.com/ico/rialto-ai/,2.9,2.4,5.0,4.0,5.0,01 Jul 2017,14 Jul 2017
rustbits,https://icobench.com/ico/rustbits/,2.4,2.4,0,0,0,26 Jun 2017,31 Jul 2017
soycoin,https://icobench.com/ico/soycoin/,2.3,2.4,2.0,2.0,2.0,31 Oct 2017,30 Nov 2017
starta,https://icobench.com/ico/starta/,2.4,2.4,0,0,0,04 Jul 2017,03 Aug 2017
status,https://icobench.com/ico/status/,2.4,2.4,0,0,0,20 Jun 2017,20 Jun 2017
stockblock,https://icobench.com/ico/stockblock/,2.4,2.4,0,0,0,25 Oct 2017,25 Nov 2017
target-coin,https://icobench.com/ico/target-coin/,2.7,2.4,5.0,4.0,4.0,15 Jul 2017,31 Aug 2017
techbench,https://icobench.com/ico/techbench/,2.4,2.4,0,0,0,01 Dec 2017,30 Dec 2017
tezos,https://icobench.com/ico/tezos/,2.7,2.4,2.5,3.5,3.0,01 Jul 2017,13 Jul 2017
the-memessenger,https://icobench.com/ico/the-memessenger/,2.4,2.4,0,0,0,26 Aug 2017,25 Oct 2017
travelcoin,https://icobench.com/ico/travelcoin/,2.4,2.4,0,0,0,05 Jul 2017,15 Aug 2017
wyrify,https://icobench.com/ico/wyrify/,2.5,2.4,3.0,3.0,3.0,06 Oct 2017,14 Oct 2017
arc-reserve-currency,https://icobench.com/ico/arc-reserve-currency/,2.4,2.3,3.0,3.0,2.0,14 Dec 2017,14 Jan 2018
atmatrix,https://icobench.com/ico/atmatrix/,2.3,2.3,0,0,0,18 Aug 2017,18 Sep 2017
bitconscious-foundation,https://icobench.com/ico/bitconscious-foundation/,2.3,2.3,0,0,0,04 Oct 2017,04 Nov 2017
bitferry,https://icobench.com/ico/bitferry/,2.3,2.3,0,0,0,01 Nov 2017,06 Dec 2017
bytom,https://icobench.com/ico/bytom/,2.3,2.3,0,0,0,20 Jun 2017,20 Jul 2017
delphi-systems,https://icobench.com/ico/delphi-systems/,2.3,2.3,0,0,0,01 Nov 2017,15 Dec 2017
dls-academy,https://icobench.com/ico/dls-academy/,2.3,2.3,0,0,0,15 Sep 2017,15 Oct 2017
dropanswer,https://icobench.com/ico/dropanswer/,2.3,2.3,0,0,0,15 Nov 2017,15 Dec 2017
ethace,https://icobench.com/ico/ethace/,2.7,2.3,2.8,4.2,3.2,23 Dec 2017,22 Jan 2018
ethereum-link,https://icobench.com/ico/ethereum-link/,2.3,2.3,0,0,0,01 May 2017,10 Jun 2017
exchange-union,https://icobench.com/ico/exchange-union/,2.3,2.3,0,0,0,07 Aug 2017,31 Aug 2017
filecoin,https://icobench.com/ico/filecoin/,2.3,2.3,0,0,0,10 Aug 2017,10 Sep 2017
flying-money,https://icobench.com/ico/flying-money/,2.3,2.3,0,0,0,10 Dec 2017,15 Jan 2018
incent,https://icobench.com/ico/incent/,2.3,2.3,0,0,0,01 Sep 2016,01 Sep 2016
kencoin,https://icobench.com/ico/kencoin/,2.3,2.3,0,0,0,22 Aug 2017,22 Sep 2017
moneytech,https://icobench.com/ico/moneytech/,2.3,2.3,0,0,0,28 Jun 2017,02 Aug 2017
mothership,https://icobench.com/ico/mothership/,3.0,2.3,5.0,4.7,4.7,07 Jul 2017,21 Jul 2017
neunet,https://icobench.com/ico/neunet/,2.3,2.3,0,0,0,22 Nov 2017,08 Dec 2017
pluscoin,https://icobench.com/ico/pluscoin/,2.3,2.3,0,0,0,26 Sep 2017,10 Oct 2017
plutus,https://icobench.com/ico/plutus/,2.3,2.3,0,0,0,30 Jun 2016,08 Jul 2016
realt,https://icobench.com/ico/realt/,2.3,2.3,0,0,0,07 Sep 2017,31 Oct 2017
rilcoin,https://icobench.com/ico/rilcoin/,2.3,2.3,0,0,0,15 Oct 2017,13 Nov 2017
samfins,https://icobench.com/ico/samfins/,2.3,2.3,0,0,0,17 Dec 2017,15 Jan 2018
sexservice-io,https://icobench.com/ico/sexservice-io/,2.3,2.3,0,0,0,12 Sep 2017,22 Oct 2017
sine,https://icobench.com/ico/sine/,2.2,2.3,1.0,2.0,2.0,01 Nov 2017,22 Nov 2017
startmining,https://icobench.com/ico/startmining/,2.3,2.3,0,0,0,18 Sep 2017,17 Oct 2017
arena,https://icobench.com/ico/arena/,2.1,2.1,0,0,0,18 Aug 2017,04 Sep 2017
blockstack,https://icobench.com/ico/blockstack/,2.1,2.1,0,0,0,16 Nov 2017,01 Dec 2017
bmchain,https://icobench.com/ico/bmchain/,1.8,2.1,1.0,2.0,1.5,10 Sep 2017,29 Dec 2017
brisk-pass,https://icobench.com/ico/brisk-pass/,2.1,2.1,0,0,0,11 Nov 2017,11 Dec 2017
crowddrive,https://icobench.com/ico/crowddrive/,2.1,2.1,0,0,0,10 Dec 2017,10 Jan 2018
cryptosoft,https://icobench.com/ico/cryptosoft/,2.1,2.1,0,0,0,01 Nov 2017,30 Nov 2017
digital-developers-fund,https://icobench.com/ico/digital-developers-fund/,2.1,2.1,0,0,0,10 Jul 2017,09 Aug 2017
digixdao,https://icobench.com/ico/digixdao/,2.1,2.1,0,0,0,29 Mar 2016,30 Mar 2016
fidcom,https://icobench.com/ico/fidcom/,2.1,2.1,0,0,0,19 Sep 2017,19 Oct 2017
freedom-streaming,https://icobench.com/ico/freedom-streaming/,2.1,2.1,0,0,0,01 Dec 2017,31 Dec 2017
lineage-network,https://icobench.com/ico/lineage-network/,2.1,2.1,0,0,0,05 Dec 2017,07 Jan 2018
mobilego,https://icobench.com/ico/mobilego/,2.1,2.1,0,0,0,25 Apr 2017,25 May 2017
modoview,https://icobench.com/ico/modoview/,2.1,2.1,0,0,0,01 Oct 2017,01 Nov 2017
neverdie,https://icobench.com/ico/neverdie/,2.1,2.1,0,0,0,30 Jun 2017,01 Sep 2017
paquarium,https://icobench.com/ico/paquarium/,2.1,2.1,0,0,0,20 Jul 2017,24 Aug 2017
propx-nanochain,https://icobench.com/ico/propx-nanochain/,2.1,2.1,0,0,0,Unknown,30 Nov 2017
rados,https://icobench.com/ico/rados/,2.1,2.1,0,0,0,01 Sep 2017,01 Dec 2017
robot-trading,https://icobench.com/ico/robot-trading/,2.1,2.1,0,0,0,03 Nov 2017,24 Dec 2017
sparc,https://icobench.com/ico/sparc/,2.4,2.1,4.0,4.0,3.0,01 Oct 2017,20 Oct 2017
teleport,https://icobench.com/ico/teleport/,2.1,2.1,0,0,0,27 Sep 2017,27 Oct 2017
tokes,https://icobench.com/ico/tokes/,2.1,2.1,0,0,0,02 Dec 2016,16 Jan 2017
ucoin-cash,https://icobench.com/ico/ucoin-cash/,2.1,2.1,0,0,0,15 Nov 2017,15 Dec 2017
umbrella-coin,https://icobench.com/ico/umbrella-coin/,2.1,2.1,0,0,0,20 Aug 2017,20 Oct 2017
viabet,https://icobench.com/ico/viabet/,2.5,2.1,4.0,4.0,3.0,11 Dec 2017,07 Jan 2018
vista-fintech,https://icobench.com/ico/vista-fintech/,2.1,2.1,0,0,0,01 Aug 2017,31 Aug 2017
wire-x,https://icobench.com/ico/wire-x/,2.1,2.1,0,0,0,20 Oct 2017,20 Nov 2017
act,https://icobench.com/ico/act/,2.0,2.0,0,0,0,18 Nov 2017,18 Jan 2018
acuitty,https://icobench.com/ico/acuitty/,2.0,2.0,0,0,0,16 Sep 2017,16 Nov 2017
anonhotels,https://icobench.com/ico/anonhotels/,2.3,2.0,2.5,3.2,2.0,22 Nov 2017,06 Dec 2017
benjacoin,https://icobench.com/ico/benjacoin/,2.0,2.0,0,0,0,01 Aug 2017,01 Sep 2017
bitcaptera,https://icobench.com/ico/bitcaptera/,2.0,2.0,0,0,0,07 Dec 2017,15 Jan 2018
blockchain-neural-system,https://icobench.com/ico/blockchain-neural-system/,2.0,2.0,0,0,0,01 Nov 2017,30 Nov 2017
cherepovets-pipe-rolling-plant,https://icobench.com/ico/cherepovets-pipe-rolling-plant/,2.0,2.0,0,0,0,13 Oct 2017,15 Dec 2017
coindash,https://icobench.com/ico/coindash/,2.0,2.0,0,0,0,17 Jul 2017,17 Aug 2017
daseron,https://icobench.com/ico/daseron/,2.0,2.0,0,0,0,14 Aug 2017,14 Sep 2017
dovu,https://icobench.com/ico/dovu/,2.3,2.0,2.2,3.2,2.6,03 Oct 2017,17 Oct 2017
engraved,https://icobench.com/ico/engraved/,2.0,2.0,0,0,0,05 Nov 2017,03 Dec 2017
equi,https://icobench.com/ico/equi/,2.0,2.0,0,0,0,15 Aug 2017,15 Sep 2017
fucktoken,https://icobench.com/ico/fucktoken/,2.2,2.0,4.0,4.0,3.0,13 Jul 2017,13 Jul 2017
guidectf,https://icobench.com/ico/guidectf/,2.0,2.0,2.0,2.0,2.0,27 Oct 2017,29 Dec 2017
hextracoin,https://icobench.com/ico/hextracoin/,2.2,2.0,3.0,3.0,2.0,01 Oct 2017,30 Oct 2017
kings-distributed-systems,https://icobench.com/ico/kings-distributed-systems/,2.0,2.0,0,0,0,01 Oct 2017,31 Oct 2017
lewt,https://icobench.com/ico/lewt/,2.0,2.0,0,0,0,15 Sep 2017,15 Oct 2017
moeda,https://icobench.com/ico/moeda/,2.0,2.0,0,0,0,28 Jul 2017,28 Aug 2017
s-coin,https://icobench.com/ico/s-coin/,2.0,2.0,0,0,0,08 Dec 2017,21 Jan 2018
sahara-chain,https://icobench.com/ico/sahara-chain/,2.0,2.0,0,0,0,20 Oct 2017,29 Dec 2017
securitypluscloud,https://icobench.com/ico/securitypluscloud/,2.0,2.0,0,0,0,22 Nov 2017,06 Jan 2018
shinecoin,https://icobench.com/ico/shinecoin/,2.0,2.0,0,0,0,25 Jul 2017,25 Aug 2017
speed-mining-service,https://icobench.com/ico/speed-mining-service/,2.0,2.0,2.0,2.0,2.0,27 Oct 2017,10 Nov 2017
teamcoin,https://icobench.com/ico/teamcoin/,2.0,2.0,0,0,0,01 Sep 2017,15 Sep 2017
tensorbox,https://icobench.com/ico/tensorbox/,2.1,2.0,3.0,2.0,2.0,02 Oct 2017,16 Oct 2017
the-praetorian-group,https://icobench.com/ico/the-praetorian-group/,2.2,2.0,3.0,3.0,3.0,01 Dec 2017,15 Dec 2017
u-cash,https://icobench.com/ico/u-cash/,2.0,2.0,2.2,2.0,2.0,08 Sep 2017,08 Jan 2018
vanillaplay,https://icobench.com/ico/vanillaplay/,2.0,2.0,0,0,0,21 Sep 2017,21 Oct 2017
vdice,https://icobench.com/ico/vdice/,2.0,2.0,0,0,0,15 Nov 2016,15 Dec 2016
autoria,https://icobench.com/ico/autoria/,1.9,1.9,0,0,0,14 Jul 2017,04 Aug 2017
battle-ball,https://icobench.com/ico/battle-ball/,2.2,1.9,2.5,3.0,2.5,10 Nov 2017,25 Dec 2017
betking,https://icobench.com/ico/betking/,1.9,1.9,0,0,0,07 Aug 2017,04 Sep 2017
crazybet,https://icobench.com/ico/crazybet/,1.9,1.9,0,0,0,23 Jul 2017,10 Aug 2017
cryptoforecast,https://icobench.com/ico/cryptoforecast/,1.9,1.9,0,0,0,15 Apr 2017,15 May 2017
cryptoping,https://icobench.com/ico/cryptoping/,1.9,1.9,0,0,0,25 May 2017,24 Jun 2017
dome-platform,https://icobench.com/ico/dome-platform/,1.9,1.9,0,0,0,02 Oct 2017,02 Nov 2017
encryptotel,https://icobench.com/ico/encryptotel/,1.9,1.9,0,0,0,24 Apr 2017,31 May 2017
enledger,https://icobench.com/ico/enledger/,1.9,1.9,0,0,0,01 Aug 2017,31 Aug 2017
estate-coin,https://icobench.com/ico/estate-coin/,1.7,1.9,2.0,1.0,1.0,01 Sep 2017,12 Oct 2017
eth-lottery,https://icobench.com/ico/eth-lottery/,2.1,1.9,3.0,3.0,2.0,21 Oct 2017,21 Nov 2017
ethbooks,https://icobench.com/ico/ethbooks/,1.9,1.9,0,0,0,18 Sep 2017,20 Oct 2017
etheriya,https://icobench.com/ico/etheriya/,1.9,1.9,0,0,0,21 Jun 2017,10 Aug 2017
folio-ninja,https://icobench.com/ico/folio-ninja/,1.9,1.9,0,0,0,09 Sep 2017,09 Oct 2017
fujinto,https://icobench.com/ico/fujinto/,1.9,1.9,0,0,0,10 Aug 2017,10 Sep 2017
fundaria,https://icobench.com/ico/fundaria/,1.9,1.9,0,0,0,22 Nov 2017,22 Dec 2017
hirebits,https://icobench.com/ico/hirebits/,1.9,1.9,0,0,0,15 Dec 2017,14 Jan 2018
indigo-racing,https://icobench.com/ico/indigo-racing/,2.0,1.9,3.0,2.0,2.0,01 Nov 2017,01 Dec 2017
mobilecoin,https://icobench.com/ico/mobilecoin/,1.9,1.9,0,0,0,29 Dec 2017,19 Jan 2018
monkey-capital,https://icobench.com/ico/monkey-capital/,1.9,1.9,0,0,0,08 Aug 2017,09 Sep 2017
neurobot,https://icobench.com/ico/neurobot/,1.5,1.9,1.1,1.1,1.0,11 Oct 2017,31 Dec 2017
novacool,https://icobench.com/ico/novacool/,1.9,1.9,0,0,0,26 Oct 2017,23 Nov 2017
pcc,https://icobench.com/ico/pcc/,1.9,1.9,0,0,0,01 Sep 2017,20 Nov 2017
saleshustler,https://icobench.com/ico/saleshustler/,1.9,1.9,0,0,0,21 Nov 2017,22 Dec 2017
smart-investment-fund,https://icobench.com/ico/smart-investment-fund/,1.9,1.9,0,0,0,01 Aug 2017,15 Sep 2017
startaround,https://icobench.com/ico/startaround/,1.7,1.9,1.0,1.0,1.0,20 Dec 2017,20 Jan 2018
uhub,https://icobench.com/ico/uhub/,1.9,1.9,0,0,0,25 Nov 2017,10 Dec 2017
value-coin,https://icobench.com/ico/value-coin/,2.1,1.9,3.0,3.0,2.0,15 Sep 2017,31 Oct 2017
virtual-cash-back,https://icobench.com/ico/virtual-cash-back/,1.9,1.9,0,0,0,19 Jul 2017,19 Oct 2017
zen-protocol,https://icobench.com/ico/zen-protocol/,1.9,1.9,0,0,0,30 Nov 2017,30 Dec 2017
akrocoin,https://icobench.com/ico/akrocoin/,1.8,1.8,0,0,0,18 Dec 2017,09 Jan 2018
algo-land,https://icobench.com/ico/algo-land/,2.1,1.8,2.0,3.0,3.0,01 Nov 2017,10 Dec 2017
aragon,https://icobench.com/ico/aragon/,2.1,1.8,4.0,5.0,5.0,17 May 2017,17 May 2017
artemine,https://icobench.com/ico/artemine/,1.8,1.8,0,0,0,14 Sep 2017,14 Oct 2017
bitcrystals,https://icobench.com/ico/bitcrystals/,1.6,1.8,1.0,1.0,1.0,04 Aug 2015,03 Sep 2015
bitfinite,https://icobench.com/ico/bitfinite/,1.4,1.8,1.0,1.0,1.0,18 Dec 2017,17 Jan 2018
blockchain-capital,https://icobench.com/ico/blockchain-capital/,1.8,1.8,0,0,0,10 Apr 2017,10 Apr 2017
bolenum,https://icobench.com/ico/bolenum/,1.8,1.8,0,0,0,15 Jul 2017,14 Aug 2017
camx,https://icobench.com/ico/camx/,1.8,1.8,0,0,0,16 Nov 2017,18 Dec 2017
compcoin,https://icobench.com/ico/compcoin/,1.8,1.8,0,0,0,14 Jul 2017,31 Jul 2017
droplex,https://icobench.com/ico/droplex/,1.8,1.8,0,0,0,30 Jul 2017,13 Aug 2017
ecobit,https://icobench.com/ico/ecobit/,1.6,1.8,1.0,1.0,1.0,09 Apr 2017,15 Jun 2017
ethereum-high,https://icobench.com/ico/ethereum-high/,1.8,1.8,0,0,0,20 Nov 2017,24 Dec 2017
